Origin,Destination,Product,Month,Quantity
India,Japan,FreshFusion Baby Wipes,Apr2004,684
India,Japan,GentleGlow Baby Face Wash,Jan2004,1822
India,Japan,GentleGlow Baby Face Wash,Apr2004,1965
India,Japan,CleanSlate Feminine Deodorant,Aug2004,1500
India,Japan,SoftStep Shaving Cream for Women,May2004,1064
India,Japan,FreshFusion All-Purpose Cleaner,Feb2004,2045
India,Japan,FreshFusion All-Purpose Cleaner,Mar2004,1920
India,Japan,FreshFusion All-Purpose Cleaner,Oct2004,2015
India,Japan,CleanSlate Disinfectant Spray,Oct2004,1914
India,Japan,SoothingSerenity Air Freshener,Jun2004,1843
India,Japan,SoothingSerenity Air Freshener,Aug2004,1824
India,Japan,BrightBreeze Window Cleaner,Oct2004,1042
India,Japan,GentleGlow Dish Soap,Jul2004,710
India,Japan,GentleGlow Dish Soap,Nov2004,746
India,Japan,RadiantRose Glass Cleaner,Mar2004,760
India,Japan,RadiantRose Glass Cleaner,Nov2004,719
India,Japan,PurePore Insect Repellent Spray,Apr2004,1045
India,Japan,PurePore Insect Repellent Spray,Jun2004,1089
India,Japan,SoothingPaws Cat Lotion,Feb2004,1312
India,Japan,SoothingPaws Cat Lotion,Apr2004,1209
India,Japan,FreshFusion Flea and Tick Spray,May2004,1067
India,Japan,FreshFusion Flea and Tick Spray,Jun2004,1047
India,Japan,GentleGlow Pet Grooming Kit,Feb2004,390
India,Japan,GentleGlow Pet Grooming Kit,Apr2004,309
India,Japan,GentleGlow Pet Grooming Kit,Aug2004,382
India,Japan,GentleGlow Pet Grooming Kit,Nov2004,364
India,Japan,BrightBreeze Pet Odor Eliminator,May2004,585
India,Japan,BrightBreeze Pet Odor Eliminator,Jul2004,601
India,Japan,BrightBreeze Pet Odor Eliminator,Aug2004,48
India,Japan,EasyWash Pet Laundry Detergent,Sep2004,523
India,Japan,SmellSational Pet Deodorizer,Sep2004,649
India,Japan,CalmingClean Dog Brush,Apr2004,1021
India,Japan,CalmingClean Dog Brush,Nov2004,1059
India,Japan,CalmingClean Dog Brush,Dec2004,1013
India,France,FreshStart Toothpaste,Apr2004,1048
India,France,FreshStart Toothpaste,Jun2004,987
India,France,FreshStart Toothpaste,Jul2004,1010
India,France,FreshStart Toothpaste,Sep2004,920
India,France,SmileShield Whitening Strips,Feb2004,607
India,France,SmileShield Whitening Strips,Jun2004,658
India,France,SmileShield Whitening Strips,Jul2004,644
India,France,SmileShield Whitening Strips,Aug2004,520
India,France,SmileShield Whitening Strips,Nov2004,617
India,France,SmileShield Whitening Strips,Dec2004,679
India,France,LuminousLip Care,Feb2004,267
India,France,LuminousLip Care,Jun2004,271
India,France,CleanSlate Mouthwash,Jun2004,115
India,France,CleanSlate Mouthwash,Jul2004,1640
India,France,CleanSlate Mouthwash,Sep2004,1561
India,France,CleanSlate Mouthwash,Nov2004,1670
India,France,OralEase Gel,Jan2004,981
India,France,OralEase Gel,Feb2004,928
India,France,OralEase Gel,Sep2004,995
India,France,OralEase Gel,Nov2004,841
India,France,DentalDefense Toothpaste,Feb2004,819
India,France,SparklingSmile Water Flosser,Mar2004,323
India,France,SparklingSmile Water Flosser,May2004,301
India,France,SparklingSmile Water Flosser,Nov2004,334
India,France,SmileSavvy Tooth Whitening Kit,Jul2004,1196
India,France,SmileSavvy Tooth Whitening Kit,Dec2004,1136
India,France,DailyDazzle Toothpaste,Jan2004,1183
India,France,DailyDazzle Toothpaste,May2004,1195
India,France,DailyDazzle Toothpaste,Oct2004,1164
India,France,MorningBreeze Gum Care,Mar2004,1201
India,France,MorningBreeze Gum Care,May2004,1120
India,France,MorningBreeze Gum Care,Oct2004,1267
India,France,MorningBreeze Gum Care,Dec2004,1192
India,France,OralEase Plus Toothbrush,Apr2004,1471
India,France,SmilesSoPure Waterpik,Apr2004,201
India,France,SmilesSoPure Waterpik,Jul2004,220
India,France,CleanSmile Floss Picks,Apr2004,1247
India,France,CleanSmile Floss Picks,Oct2004,844
India,France,CleanSmile Floss Picks,Dec2004,1107
India,France,FreshFix Mouthwash,Apr2004,1009
India,France,FreshFix Mouthwash,Sep2004,883
India,France,FreshFix Mouthwash,Oct2004,934
India,France,FreshFix Mouthwash,Nov2004,774
India,France,Purezza Body Wash,Jun2004,748
India,France,SkinSational Moisturizer,May2004,1622
India,France,SkinSational Moisturizer,Aug2004,1613
India,France,GentleGlow Face Lotion,Mar2004,1298
India,France,GentleGlow Face Lotion,Jun2004,1325
India,France,SilkSmooth Exfoliating Scrub,Nov2004,1589
India,France,SilkSmooth Exfoliating Scrub,Dec2004,1751
India,France,CleanSkin Acne Treatment,Nov2004,1801
India,France,SunShield SPF 50 Lotion,Jan2004,162
India,France,SunShield SPF 50 Lotion,Apr2004,139
India,France,Calming Creme Relaxant Bath,Aug2004,827
India,France,Calming Creme Relaxant Bath,Oct2004,843
India,France,Calming Creme Relaxant Bath,Nov2004,744
India,France,SmoothOperator Shaving Gel,Jan2004,620
India,France,SmoothOperator Shaving Gel,Sep2004,640
India,France,SmoothOperator Shaving Gel,Dec2004,640
India,France,RadiantRose Face Mask,Mar2004,1061
India,France,SoothingSerenity Hand Sanitizer,Jul2004,1670
India,France,GentleGlow Face Cleanser,Jan2004,665
India,France,GentleGlow Face Cleanser,Feb2004,655
India,France,GentleGlow Face Cleanser,Mar2004,685
India,France,GentleGlow Face Cleanser,Aug2004,667
India,France,PurePore Toner,Feb2004,1678
India,France,PurePore Toner,Aug2004,1486
India,France,SilkySkin Moisturizing Cream,Mar2004,633
India,France,SilkySkin Moisturizing Cream,Dec2004,647
India,France,MorningMist Deodorant,Mar2004,323
India,France,MorningMist Deodorant,May2004,363
India,France,Hydrating Honey Body Lotion,Jan2004,1980
India,France,Hydrating Honey Body Lotion,Jun2004,1989
India,France,Exfoliating Essentials Scrub,Feb2004,1471
India,France,Exfoliating Essentials Scrub,May2004,1411
India,France,Exfoliating Essentials Scrub,Jul2004,1445
India,France,FreshFusion Detergent,May2004,605
India,France,SparklingClean All-Purpose Cleaner,Sep2004,316
India,France,SparklingClean All-Purpose Cleaner,Oct2004,267
India,France,SparklingClean All-Purpose Cleaner,Dec2004,306
India,France,FreshFold Fabric Refresher,Apr2004,1181
India,France,RadiantRinse Color Protector,May2004,1382
India,France,EasyWash Laundry Detergent,Oct2004,1456
India,France,SmellSational Odor Eliminator,May2004,242
India,France,SmellSational Odor Eliminator,Jul2004,227
India,France,SmellSational Odor Eliminator,Oct2004,225
India,France,LittleLullaby Diaper Cream,Jan2004,1208
India,France,LittleLullaby Diaper Cream,Nov2004,1066
India,France,SoothingSerenity Baby Oil,Jan2004,1958
India,France,FreshFusion Diaper Rash Remedy,Aug2004,532
India,France,FreshFusion Diaper Rash Remedy,Oct2004,486
India,France,FreshFusion Diaper Rash Remedy,Dec2004,511
India,France,SilkySkin Baby Cream,Jan2004,1458
India,France,SilkySkin Baby Cream,Dec2004,1521
India,France,GentleGlow Baby Sunscreen,Nov2004,1026
India,France,GentleGlow Baby Sunscreen,Dec2004,911
India,France,BrightBreeze Insect Repellent,Mar2004,849
India,France,SoftStep Baby Shampoo,Jun2004,1985
India,France,RadiantRose Baby Massage Oil,Apr2004,1354
India,France,RadiantRose Baby Massage Oil,Dec2004,1516
India,France,EasyWash Laundry Detergent for Babies,Aug2004,825
India,France,LittleLullaby Diaper Liners,Feb2004,1869
India,France,CalmingClean Diaper Rash Cream,Jun2004,1958
India,France,CalmingClean Diaper Rash Cream,Dec2004,1731
India,France,SilkySkin Baby Moisturizer,Feb2004,491
India,France,GentleGlow Baby Face Wash,Jun2004,1784
India,France,BrightBreeze Baby Sunscreen Stick,Feb2004,1418
India,France,SmellSational Baby Room Spray,Jun2004,1547
India,France,LuminousLocks Shampoo,Jul2004,641
India,France,FreshFusion Hair Mask,Jan2004,1755
India,France,FreshFusion Hair Mask,Feb2004,1819
India,France,FreshFusion Hair Mask,Apr2004,1698
India,France,FreshFusion Hair Mask,May2004,1704
India,France,FreshFusion Hair Mask,Aug2004,1690
India,France,FreshFusion Hair Mask,Sep2004,783
India,France,SoothingSerenity Scalp Treatment,Nov2004,1090
India,France,BrightBreeze Period Pain Relief,Jul2004,1496
India,France,SmellSational Intimate Spray,May2004,1315
India,France,SmellSational Intimate Spray,Aug2004,1187
India,France,SmellSational Intimate Spray,Dec2004,1343
India,France,SoftStep Shaving Cream for Women,Jan2004,498
India,France,SoftStep Shaving Cream for Women,May2004,522
India,France,SoftStep Shaving Cream for Women,Jul2004,513
India,France,SoftStep Shaving Cream for Women,Sep2004,503
India,France,FreshFusion All-Purpose Cleaner,Mar2004,1878
India,France,FreshFusion All-Purpose Cleaner,May2004,1927
India,France,FreshFusion All-Purpose Cleaner,Oct2004,1915
India,France,SoothingSerenity Air Freshener,Sep2004,1585
India,France,SoothingSerenity Air Freshener,Oct2004,1713
India,France,BrightBreeze Window Cleaner,Jan2004,593
India,France,BrightBreeze Window Cleaner,Jul2004,584
India,France,GentleGlow Dish Soap,Mar2004,449
India,France,GentleGlow Dish Soap,Jun2004,481
India,France,GentleGlow Dish Soap,Nov2004,498
India,France,RadiantRose Glass Cleaner,Feb2004,1776
India,France,RadiantRose Glass Cleaner,Mar2004,1851
India,France,RadiantRose Glass Cleaner,Oct2004,1777
India,France,PurePore Insect Repellent Spray,Apr2004,747
India,France,PurePore Insect Repellent Spray,Jun2004,746
India,France,PurePore Insect Repellent Spray,Aug2004,670
India,France,PurePore Insect Repellent Spray,Nov2004,678
India,France,EasyWash Laundry Detergent for Delicates,Apr2004,843
India,France,EasyWash Laundry Detergent for Delicates,Sep2004,997
India,France,EasyWash Laundry Detergent for Delicates,Nov2004,977
India,France,CalmingClean Trash Bags,Jan2004,743
India,France,CalmingClean Trash Bags,Mar2004,725
India,France,CalmingClean Trash Bags,Dec2004,759
India,France,SoothingPaws Cat Lotion,Apr2004,564
India,France,SoothingPaws Cat Lotion,Jul2004,602
India,France,RadiantRover Pet Conditioner,Jan2004,1812
India,France,RadiantRover Pet Conditioner,Aug2004,1828
India,France,RadiantRover Pet Conditioner,Dec2004,1809
India,France,BrightBreeze Pet Odor Eliminator,May2004,476
India,France,BrightBreeze Pet Odor Eliminator,Dec2004,495
India,France,EasyWash Pet Laundry Detergent,Feb2004,595
India,France,EasyWash Pet Laundry Detergent,Oct2004,595
India,France,CalmingClean Dog Brush,Dec2004,1062
India,United Kingdom,FreshStart Toothpaste,Jun2004,918
India,United Kingdom,SmileShield Whitening Strips,Jul2004,1668
India,United Kingdom,SmileShield Whitening Strips,Sep2004,1425
India,United Kingdom,SmileShield Whitening Strips,Oct2004,1362
India,United Kingdom,LuminousLip Care,Sep2004,2213
India,United Kingdom,CleanSlate Mouthwash,Jan2004,1602
India,United Kingdom,CleanSlate Mouthwash,Sep2004,1658
India,United Kingdom,CleanSlate Mouthwash,Nov2004,1760
India,United Kingdom,OralEase Gel,Apr2004,1900
India,United Kingdom,OralEase Gel,Nov2004,1948
India,United Kingdom,DentalDefense Toothpaste,Feb2004,743
India,United Kingdom,DentalDefense Toothpaste,Sep2004,769
India,United Kingdom,SparklingSmile Water Flosser,Mar2004,1299
India,United Kingdom,SparklingSmile Water Flosser,Aug2004,1240
India,United Kingdom,FreshFusion Mouth Rinse,May2004,930
India,United Kingdom,SmileSavvy Tooth Whitening Kit,Oct2004,533
India,United Kingdom,DailyDazzle Toothpaste,Apr2004,507
India,United Kingdom,MorningBreeze Gum Care,Feb2004,720
India,United Kingdom,MorningBreeze Gum Care,Apr2004,629
India,United Kingdom,MorningBreeze Gum Care,May2004,670
India,United Kingdom,MorningBreeze Gum Care,Oct2004,628
India,United Kingdom,CleanSmile Floss Picks,Jun2004,1004
India,United Kingdom,CleanSmile Floss Picks,Nov2004,1033
India,United Kingdom,FreshFix Mouthwash,Jan2004,722
India,United Kingdom,FreshFix Mouthwash,Mar2004,805
India,United Kingdom,FreshFix Mouthwash,Oct2004,794
India,United Kingdom,SparklingGlow Toothpaste,Feb2004,1928
India,United Kingdom,SparklingGlow Toothpaste,Apr2004,1932
India,United Kingdom,SparklingGlow Toothpaste,Nov2004,1978
India,United Kingdom,Purezza Body Wash,Jun2004,703
India,United Kingdom,Purezza Body Wash,Nov2004,717
India,United Kingdom,SkinSational Moisturizer,Sep2004,570
India,United Kingdom,SoftStep Shaving Cream,Feb2004,1650
India,United Kingdom,SoftStep Shaving Cream,Aug2004,1618
India,United Kingdom,SoftStep Shaving Cream,Nov2004,1576
India,United Kingdom,GentleGlow Face Lotion,Feb2004,586
India,United Kingdom,SilkSmooth Exfoliating Scrub,Apr2004,640
India,United Kingdom,CleanSkin Acne Treatment,Nov2004,1518
India,United Kingdom,SunShield SPF 50 Lotion,Jan2004,606
India,United Kingdom,SunShield SPF 50 Lotion,Jun2004,595
India,United Kingdom,SunShield SPF 50 Lotion,Dec2004,602
India,United Kingdom,Refreshing Rose Body Oil,Oct2004,1861
India,United Kingdom,Refreshing Rose Body Oil,Dec2004,1733
India,United Kingdom,Calming Creme Relaxant Bath,May2004,553
India,United Kingdom,Calming Creme Relaxant Bath,Oct2004,589
India,United Kingdom,Brightening Body Wash,Jan2004,958
India,United Kingdom,Brightening Body Wash,Jun2004,834
India,United Kingdom,RadiantRose Face Mask,Mar2004,1695
India,United Kingdom,RadiantRose Face Mask,Oct2004,1535
India,United Kingdom,GentleGlow Face Cleanser,Aug2004,1947
India,United Kingdom,MorningMist Deodorant,Mar2004,1462
India,United Kingdom,MorningMist Deodorant,Apr2004,1471
India,United Kingdom,MorningMist Deodorant,May2004,1502
India,United Kingdom,MorningMist Deodorant,Oct2004,1514
India,United Kingdom,Hydrating Honey Body Lotion,Aug2004,1815
India,United Kingdom,Hydrating Honey Body Lotion,Oct2004,351
India,United Kingdom,Exfoliating Essentials Scrub,Aug2004,651
India,United Kingdom,Exfoliating Essentials Scrub,Nov2004,745
India,United Kingdom,Exfoliating Essentials Scrub,Dec2004,681
India,United Kingdom,CleanSlate Stain Remover,Jan2004,1946
India,United Kingdom,CleanSlate Stain Remover,May2004,1962
India,United Kingdom,CleanSlate Stain Remover,Jun2004,1942
India,United Kingdom,CleanSlate Stain Remover,Nov2004,1990
India,United Kingdom,BrightBreeze Whitening Booster,May2004,400
India,United Kingdom,BrightBreeze Whitening Booster,Jun2004,479
India,United Kingdom,DelicateDew Sensitive Wash,Feb2004,1436
India,United Kingdom,DelicateDew Sensitive Wash,Oct2004,1541
India,United Kingdom,RadiantRinse Color Protector,May2004,1218
India,United Kingdom,EasyWash Laundry Detergent,May2004,1176
India,United Kingdom,EasyWash Laundry Detergent,Jun2004,1216
India,United Kingdom,EasyWash Laundry Detergent,Sep2004,1184
India,United Kingdom,SmellSational Odor Eliminator,Apr2004,840
India,United Kingdom,SmellSational Odor Eliminator,May2004,854
India,United Kingdom,CalmingClean Bath Time Wash,Mar2004,1008
India,United Kingdom,CalmingClean Bath Time Wash,Jul2004,1005
India,United Kingdom,FreshFusion Diaper Rash Remedy,Jun2004,1863
India,United Kingdom,SoftStep Baby Shampoo,Feb2004,579
India,United Kingdom,SoftStep Baby Shampoo,Mar2004,561
India,United Kingdom,SoftStep Baby Shampoo,Nov2004,522
India,United Kingdom,EasyWash Laundry Detergent for Babies,Jul2004,913
India,United Kingdom,EasyWash Laundry Detergent for Babies,Aug2004,897
India,United Kingdom,LittleLullaby Diaper Liners,Jun2004,716
India,United Kingdom,SoothingSerenity Baby Rub,Aug2004,984
India,United Kingdom,FreshFusion Baby Wipes,Mar2004,863
India,United Kingdom,FreshFusion Baby Wipes,Nov2004,885
India,United Kingdom,PurePore Baby Skincare Set,Aug2004,1520
India,United Kingdom,SilkySkin Baby Moisturizer,Jan2004,758
India,United Kingdom,SilkySkin Baby Moisturizer,Feb2004,801
India,United Kingdom,BrightBreeze Baby Sunscreen Stick,Dec2004,1421
India,United Kingdom,SmellSational Baby Room Spray,Jun2004,773
India,United Kingdom,LuminousLocks Shampoo,Aug2004,2040
India,United Kingdom,SilkSmooth Conditioner,May2004,821
India,United Kingdom,RadiantRose Hair Serum,Jul2004,1977
India,United Kingdom,RadiantRose Hair Serum,Nov2004,1887
India,United Kingdom,SoothingSerenity Scalp Treatment,Jan2004,1586
India,United Kingdom,SoothingSerenity Scalp Treatment,Dec2004,1543
India,United Kingdom,BrightBreeze Period Pain Relief,May2004,1293
India,United Kingdom,BrightBreeze Period Pain Relief,Jun2004,1326
India,United Kingdom,BrightBreeze Period Pain Relief,Oct2004,1198
India,United Kingdom,PurePore Sanitary Belt,Dec2004,529
India,United Kingdom,SmellSational Intimate Spray,Aug2004,2034
India,United Kingdom,SoftStep Shaving Cream for Women,Jan2004,1793
India,United Kingdom,SoftStep Shaving Cream for Women,May2004,1748
India,United Kingdom,SoftStep Shaving Cream for Women,Jul2004,1761
India,United Kingdom,SoftStep Shaving Cream for Women,Sep2004,1629
India,United Kingdom,FreshFusion All-Purpose Cleaner,Apr2004,1255
India,United Kingdom,FreshFusion All-Purpose Cleaner,Jul2004,1141
India,United Kingdom,CleanSlate Disinfectant Spray,Jan2004,760
India,United Kingdom,CleanSlate Disinfectant Spray,Feb2004,724
India,United Kingdom,CleanSlate Disinfectant Spray,Sep2004,800
India,United Kingdom,CleanSlate Disinfectant Spray,Dec2004,796
India,United Kingdom,SoothingSerenity Air Freshener,Jun2004,1393
India,United Kingdom,GentleGlow Dish Soap,Mar2004,1448
India,United Kingdom,PurePore Insect Repellent Spray,Feb2004,1245
India,United Kingdom,PurePore Insect Repellent Spray,Nov2004,1295
India,United Kingdom,SoothingSerenity Humidifier,Mar2004,730
India,United Kingdom,PurePaw Dog Shampoo,Jun2004,1820
India,United Kingdom,SoothingPaws Cat Lotion,Jan2004,670
India,United Kingdom,RadiantRover Pet Conditioner,Jan2004,1953
India,United Kingdom,RadiantRover Pet Conditioner,Feb2004,1817
India,United Kingdom,RadiantRover Pet Conditioner,Jul2004,1923
India,United Kingdom,FreshFusion Flea and Tick Spray,May2004,550
India,United Kingdom,GentleGlow Pet Grooming Kit,Feb2004,527
India,United Kingdom,GentleGlow Pet Grooming Kit,Dec2004,512
India,United Kingdom,EasyWash Pet Laundry Detergent,Mar2004,892
India,United Kingdom,SmellSational Pet Deodorizer,Jun2004,1105
India,United Kingdom,SmellSational Pet Deodorizer,Oct2004,1031
India,United Kingdom,HydratingHoney Pet Wipes,Mar2004,1174
India,United Kingdom,HydratingHoney Pet Wipes,Jun2004,1147
Italy,Japan,LuminousLocks Shampoo,Aug2004,1273
Italy,France,SmileShield Whitening Strips,Aug2004,102
Italy,France,OralEase Gel,Nov2004,114
Italy,France,SparklingSmile Water Flosser,Jul2004,300
Italy,France,CleanSkin Acne Treatment,Dec2004,163
Italy,France,CalmingClean Diaper Rash Cream,Feb2004,510
Italy,France,PurePore Baby Skincare Set,Mar2004,550
Italy,United Kingdom,MorningMint,Feb2004,543
Italy,United Kingdom,OralEase Gel,Oct2004,1462
Italy,United Kingdom,CalmingClean Bath Time Wash,Apr2004,898
Italy,United Kingdom,EasyWash Pet Laundry Detergent,Jul2004,413
Russia,Japan,LuminousLip Care,Jul2004,1310
Russia,Japan,LuminousLip Care,Nov2004,1370
Russia,Japan,DentalDefense Toothpaste,May2004,1944
Russia,Japan,OralEase Plus Toothbrush,Dec2004,565
Russia,Japan,SmilesSoPure Waterpik,Dec2004,654
Russia,Japan,FreshFix Mouthwash,Dec2004,1037
Russia,Japan,SparklingGlow Toothpaste,Jul2004,2021
Russia,Japan,SparklingGlow Toothpaste,Oct2004,1843
Russia,Japan,SkinSational Moisturizer,Sep2004,1079
Russia,Japan,GentleGlow Face Lotion,Jan2004,1190
Russia,Japan,CleanSkin Acne Treatment,Dec2004,1415
Russia,Japan,Calming Creme Relaxant Bath,Mar2004,958
Russia,Japan,PurePore Toner,May2004,766
Russia,Japan,DelicateDew Sensitive Wash,Apr2004,1170
Russia,Japan,CalmingClean Bath Time Wash,May2004,663
Russia,Japan,SoothingSerenity Baby Rub,May2004,624
Russia,Japan,CalmingClean Diaper Rash Cream,Jun2004,1331
Russia,Japan,LuminousLocks Shampoo,Jan2004,1318
Russia,Japan,BrightBreeze Period Pain Relief,Sep2004,676
Russia,Japan,SoothingPaws Cat Lotion,May2004,1412
Russia,Japan,SoothingPaws Cat Lotion,Jun2004,1534
Russia,France,LuminousLip Care,Nov2004,208
Russia,France,LuminousLip Care,Dec2004,221
Russia,France,SparklingSmile Water Flosser,Sep2004,346
Russia,France,FreshFusion Mouth Rinse,Mar2004,632
Russia,France,MorningBreeze Gum Care,Aug2004,930
Russia,France,FreshFix Mouthwash,Dec2004,946
Russia,France,Purezza Body Wash,Feb2004,709
Russia,France,Refreshing Rose Body Oil,Oct2004,600
Russia,France,Calming Creme Relaxant Bath,Mar2004,821
Russia,France,RadiantRose Face Mask,Sep2004,1077
Russia,France,SilkySkin Moisturizing Cream,Aug2004,564
Russia,France,SoothingSoft Fabric Softener,Jul2004,752
Russia,France,BrightBreeze Whitening Booster,Sep2004,604
Russia,France,PurePore Baby Lotion,Nov2004,758
Russia,France,GentleGlow Baby Sunscreen,Mar2004,914
Russia,France,SoftStep Baby Shampoo,Apr2004,226
Russia,France,SoftStep Baby Shampoo,Sep2004,1056
Russia,France,EasyWash Laundry Detergent for Babies,Dec2004,828
Russia,France,SoothingSerenity Baby Rub,Feb2004,1295
Russia,France,PurePore Baby Skincare Set,Oct2004,526
Russia,France,SilkySkin Baby Moisturizer,Mar2004,475
Russia,France,EasyWash Laundry Detergent for Delicates,Aug2004,880
Russia,France,SoothingPaws Cat Lotion,Feb2004,701
Russia,France,SoothingPaws Cat Lotion,Mar2004,639
Russia,France,SmellSational Pet Deodorizer,Nov2004,1176
Russia,France,CalmingClean Dog Brush,Jan2004,1051
Russia,United Kingdom,FreshStart Toothpaste,Feb2004,74
Russia,United Kingdom,LuminousLip Care,Jan2004,1824
Russia,United Kingdom,OralEase Gel,Aug2004,1850
Russia,United Kingdom,SparklingSmile Water Flosser,Feb2004,1270
Russia,United Kingdom,SmilesSoPure Waterpik,Feb2004,672
Russia,United Kingdom,SmilesSoPure Waterpik,Sep2004,608
Russia,United Kingdom,SkinSational Moisturizer,Feb2004,556
Russia,United Kingdom,GentleGlow Face Lotion,Oct2004,599
Russia,United Kingdom,GentleGlow Face Lotion,Nov2004,592
Russia,United Kingdom,SilkSmooth Exfoliating Scrub,Jun2004,148
Russia,United Kingdom,SilkSmooth Exfoliating Scrub,Nov2004,623
Russia,United Kingdom,Hydrating Honey Body Lotion,Oct2004,1517
Russia,United Kingdom,SoothingSoft Fabric Softener,Aug2004,1094
Russia,United Kingdom,DelicateDew Sensitive Wash,Apr2004,1486
Russia,United Kingdom,SoothingSerenity Baby Oil,Dec2004,229
Russia,United Kingdom,CleanSlate Disinfectant Spray,Mar2004,550
Russia,United Kingdom,PurePaw Dog Shampoo,Apr2004,1769
Russia,United Kingdom,RadiantRover Pet Conditioner,Jun2004,1991
Russia,United Kingdom,GentleGlow Pet Grooming Kit,Nov2004,559
South Africa,Japan,FreshStart Toothpaste,Jun2004,1651
South Africa,Japan,SmileShield Whitening Strips,Apr2004,691
South Africa,Japan,CleanSlate Mouthwash,Mar2004,516
South Africa,Japan,CleanSlate Mouthwash,Dec2004,527
South Africa,Japan,OralEase Gel,Jun2004,1573
South Africa,Japan,OralEase Gel,Aug2004,1660
South Africa,Japan,DentalDefense Toothpaste,Feb2004,1848
South Africa,Japan,DentalDefense Toothpaste,Jul2004,1881
South Africa,Japan,DentalDefense Toothpaste,Dec2004,2148
South Africa,Japan,DailyDazzle Toothpaste,Sep2004,1614
South Africa,Japan,DailyDazzle Toothpaste,Nov2004,1759
South Africa,Japan,OralEase Plus Toothbrush,Oct2004,614
South Africa,Japan,BreatheEasy Inhalant,Feb2004,1187
South Africa,Japan,BreatheEasy Inhalant,Aug2004,1268
South Africa,Japan,CleanSmile Floss Picks,May2004,1134
South Africa,Japan,FreshFix Mouthwash,Jan2004,1348
South Africa,Japan,FreshFix Mouthwash,Mar2004,1322
South Africa,Japan,SparklingGlow Toothpaste,Feb2004,1903
South Africa,Japan,Purezza Body Wash,Mar2004,673
South Africa,Japan,Purezza Body Wash,May2004,718
South Africa,Japan,Purezza Body Wash,Aug2004,675
South Africa,Japan,Purezza Body Wash,Dec2004,728
South Africa,Japan,SkinSational Moisturizer,Mar2004,1130
South Africa,Japan,SkinSational Moisturizer,Oct2004,1074
South Africa,Japan,SoftStep Shaving Cream,Oct2004,822
South Africa,Japan,GentleGlow Face Lotion,Jan2004,159
South Africa,Japan,GentleGlow Face Lotion,Apr2004,1299
South Africa,Japan,GentleGlow Face Lotion,Nov2004,1323
South Africa,Japan,SilkSmooth Exfoliating Scrub,Jul2004,1718
South Africa,Japan,CleanSkin Acne Treatment,Feb2004,1291
South Africa,Japan,SunShield SPF 50 Lotion,Aug2004,1756
South Africa,Japan,Refreshing Rose Body Oil,Sep2004,1101
South Africa,Japan,Calming Creme Relaxant Bath,Feb2004,900
South Africa,Japan,Calming Creme Relaxant Bath,Apr2004,909
South Africa,Japan,Calming Creme Relaxant Bath,Dec2004,773
South Africa,Japan,Brightening Body Wash,May2004,1509
South Africa,Japan,SmoothOperator Shaving Gel,Jun2004,1143
South Africa,Japan,RadiantRose Face Mask,Jan2004,641
South Africa,Japan,GentleGlow Face Cleanser,Mar2004,463
South Africa,Japan,PurePore Toner,Jan2004,738
South Africa,Japan,PurePore Toner,Sep2004,742
South Africa,Japan,MorningMist Deodorant,Sep2004,1351
South Africa,Japan,BrightBreeze Whitening Booster,May2004,1560
South Africa,Japan,BrightBreeze Whitening Booster,Jul2004,1774
South Africa,Japan,DelicateDew Sensitive Wash,Jul2004,1397
South Africa,Japan,EasyWash Laundry Detergent,May2004,503
South Africa,Japan,SmellSational Odor Eliminator,Jun2004,1292
South Africa,Japan,SoothingSerenity Baby Oil,Mar2004,1152
South Africa,Japan,SoothingSerenity Baby Oil,Dec2004,1177
South Africa,Japan,CalmingClean Bath Time Wash,Apr2004,664
South Africa,Japan,CalmingClean Bath Time Wash,Dec2004,739
South Africa,Japan,BrightBreeze Insect Repellent,Sep2004,605
South Africa,Japan,SoftStep Baby Shampoo,Jul2004,739
South Africa,Japan,EasyWash Laundry Detergent for Babies,Jun2004,806
South Africa,Japan,LittleLullaby Diaper Liners,Jan2004,525
South Africa,Japan,SoothingSerenity Baby Rub,Jan2004,932
South Africa,Japan,CalmingClean Diaper Rash Cream,Jul2004,1886
South Africa,Japan,CalmingClean Diaper Rash Cream,Sep2004,1839
South Africa,Japan,CalmingClean Diaper Rash Cream,Dec2004,1976
South Africa,Japan,FreshFusion Baby Wipes,Jan2004,723
South Africa,Japan,FreshFusion Baby Wipes,Sep2004,657
South Africa,Japan,BrightBreeze Baby Sunscreen Stick,Nov2004,1237
South Africa,Japan,LuminousLocks Shampoo,Feb2004,1352
South Africa,Japan,LuminousLocks Shampoo,Nov2004,1508
South Africa,Japan,CleanSlate Feminine Deodorant,Sep2004,1712
South Africa,Japan,BrightBreeze Period Pain Relief,Dec2004,700
South Africa,Japan,PurePore Sanitary Belt,Jun2004,948
South Africa,Japan,SoftStep Shaving Cream for Women,Jan2004,1200
South Africa,Japan,SoftStep Shaving Cream for Women,Apr2004,1348
South Africa,Japan,FreshFusion All-Purpose Cleaner,Sep2004,2042
South Africa,Japan,FreshFusion All-Purpose Cleaner,Dec2004,1882
South Africa,Japan,CleanSlate Disinfectant Spray,Mar2004,2093
South Africa,Japan,BrightBreeze Window Cleaner,May2004,1652
South Africa,Japan,GentleGlow Dish Soap,Aug2004,764
South Africa,Japan,RadiantRose Glass Cleaner,Jan2004,703
South Africa,Japan,RadiantRose Glass Cleaner,Jul2004,706
South Africa,Japan,PurePore Insect Repellent Spray,Jul2004,1035
